Zone,District,Upazilla,Union,THACODE,Mouza,Village,Weight
West,Jessore,Jhikargachha,Shankarpur  ,404123,~*Pudaulia,Haridrapota,0.003695735
West,Jessore,Jhikargachha,Shankarpur  ,404123,~*Pudaulia,Bara Pudaulia,0.004025053
West,Jessore,Jhikargachha,Shankarpur  ,404123,~*Rajbaria,Rajbaria,0.004065586
West,Jessore,Jhikargachha,Shankarpur  ,404123,~*Sankarpur,Sankarpur,0.003812399
West,Jessore,Jhikargachha,Shankarpur  ,404123,~*Sekandarkati,Sekandarkati,0.004912157
West,Jessore,Jhikargachha,Shankarpur  ,404123,~*Ulakol,Ulakol,0.003943877
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Ajampur,Ajampur,0.003587603
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Andalpota,Andalpota,0.004035689
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Dosatina,Dosatina,0.003620309
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Gangadharpur,Gangadharpur,0.003621437
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Jamalpur,Jamalpur,0.003968219
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Khaskhali,Khaskhali,0.004071927
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Madhukhali,Madhukhali,0.003408458
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Khorda Maitkumra,Khorda Maitkumra,0.003752475
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Palla,Palla,0.004917321
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Radhanagar,Radhanagar,0.004065891
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Sagarpur,Sagarpur,0.003871721
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Sialghona,Sialghona,0.003691737
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Simulia Gopinathpur,Simulia,0.004180262
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Simulia Gopinathpur,Gopinathpur,0.003627723
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Sriramkati,Sriramkati,0.003662132
West,Jessore,Jhikargachha,Shimulia  ,404123,~*Uttar Rajapur,Uttar Rajapur,0.004065845
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Aulganti,Aulganti,0.003848037
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Baga,Baga,0.006268268
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Bausala,Bausala,0.004015959
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Bhabanipur,Bhabanipur,0.003743439
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Bhandarkhola,Bhandarkhola,0.003658199
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Bidyanandakati,Bidyanandakati,0.003467515
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Burihati,Burihati,0.003737355
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Fatehpur,Fatehpur,0.004548247
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Hariaghop,Hariaghop,0.003883362
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Hasanpur,Hasanpur,0.004129679
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Hizaldanga,Hizaldanga,0.004644365
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Kabilpur,Kabilpur,0.003449867
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Kakilakhali,Kakilakhali,0.003364299
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Kaliarai,Kaliarai,0.003584936
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Khopdahi,Khopdahi,0.003706405
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Lalpur,Lalpur,0.003550504
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Mahadebpur,Mahadebpur,0.003794841
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Mominpur,Mominpur,0.004167526
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Nehalpur,Nehalpur,0.003527436
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Parchakra,Parchakra,0.003636396
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Rajakati,Rajakati,0.004421342
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Saksekanpur,Saksekanpur,0.003838441
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Teghari,Teghari,0.003520062
West,Jessore,Keshabpur,Bidyanandakati  ,404138,~*Titabazitpur,Titabazitpur,0.004133176
West,Jessore,Keshabpur,Gaurighona  ,404138,~*Agarhati,Agarhati,0.003883462
West,Jessore,Keshabpur,Gaurighona  ,404138,~*Bharat Bhaina,Bharat Bhaina,0.003989972
West,Jessore,Keshabpur,Gaurighona  ,404138,~*Bherchi,Bherchi,0.004387837
West,Jessore,Keshabpur,Gaurighona  ,404138,~*Burali,Burali,0.003504486
West,Jessore,Keshabpur,Gaurighona  ,404138,~*Daskahania,Daskahania,0.003642249
West,Jessore,Keshabpur,Gaurighona  ,404138,~*Gaurighona,Gaurighona,0.00365083
West,Jessore,Keshabpur,Gaurighona  ,404138,~*Kashimpur,Kashimpur,0.004528234
West,Jessore,Keshabpur,Gaurighona  ,404138,~*Sannyasgachha,Sannyasgachha,0.003598874
West,Jessore,Keshabpur,Gaurighona  ,404138,~*Sarutia (Near Bherchi),Sarutia (Near Bherchi),0.003580417
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Altapol (Part),Altapol (Part),0.003378807
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Baliadanga(Part),Baliadanga(Part),0.003495633
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Byasdanga,Byasdanga,0.005483168
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Durmutia,Durmutia,0.004018535
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Khatiakhali,Khatiakhali,0.00381066
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Madhyakul (Part),Madhyakul (Part),0.004035636
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Maguradanga,Maguradanga,0.003455712
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Mulgram,Mulgram,0.004116658
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Ramchandrapur,Ramchandrapur,0.003834232
West,Jessore,Keshabpur,Keshabpur  ,404138,~*Sujapur,Sujapur,0.003726825
West,Jessore,Keshabpur,Majidpur  ,404138,~*Atonda,Atonda,0.003722449
West,Jessore,Keshabpur,Majidpur  ,404138,~*Bayesa (Part),Bayesa (Part),0.00374288
West,Jessore,Keshabpur,Majidpur  ,404138,~*Bagdaha,Bagdaha,0.004894244
West,Jessore,Keshabpur,Majidpur  ,404138,~*Deuli,Deuli,0.003821883
West,Jessore,Keshabpur,Majidpur  ,404138,~*Hizaltala,Hizaltala,0.003772969
West,Jessore,Keshabpur,Majidpur  ,404138,~*Kusaldia,Kusaldia,0.003557074
West,Jessore,Keshabpur,Majidpur  ,404138,~*Lakshminathkati,Lakshminathkati,0.003953048
West,Jessore,Keshabpur,Majidpur  ,404138,~*Majidpur,Majidpur,0.003437422
West,Jessore,Keshabpur,Majidpur  ,404138,~*Mirzapur,Mirzapur,0.003669606
West,Jessore,Keshabpur,Majidpur  ,404138,~*Patra Para,Patra Para,0.004505819
West,Jessore,Keshabpur,Majidpur  ,404138,~*Protappur,Protappur,0.003873117
West,Jessore,Keshabpur,Majidpur  ,404138,~*Sikarpur,Sikarpur,0.014063338
West,Jessore,Keshabpur,Majidpur  ,404138,~*Sreefala,Sreefala,0.005053828
West,Jessore,Keshabpur,Majidpur  ,404138,~*Sreerampur,Sreerampur,0.004519543
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Bara Pathra,Bara Pathra,0.004201731
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Barenga,Barenga,0.003379573
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Basuntia,Basuntia,0.003990576
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Chhota Pathra,Chhota Pathra,0.004741859
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Chuadanga,Chuadanga,0.004104948
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Ghagha,Ghagha,0.003966286
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Kedarpur,Kedarpur,0.003515263
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Khandarpapur,Khandarpapur,0.003656835
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Magurkhali,Magurkhali,0.003657913
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Mangalkot,Mangalkot,0.003470763
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Pancharai,Pancharai,0.00373789
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Panchpota,Panchpota,0.003621771
West,Jessore,Keshabpur,Mangalkot  ,404138,~*Ramkrishnapur,Ramkrishnapur,0.003771843
West,Jessore,Keshabpur,Panjia  ,404138,~*Belokati,Belokati,0.003981504
West,Jessore,Keshabpur,Panjia  ,404138,~*Brahmandanga,Bramon Danga,0.003532505
West,Jessore,Keshabpur,Panjia  ,404138,~*Brahmandanga,Kamlapur,0.003942387
West,Jessore,Keshabpur,Panjia  ,404138,~*Dongaghata,Dongaghata,0.004665758
West,Jessore,Keshabpur,Panjia  ,404138,~*Garbhanga,Garbhanga,0.003517501
West,Jessore,Keshabpur,Panjia  ,404138,~*Had,Had,0.005428279
West,Jessore,Keshabpur,Panjia  ,404138,~*Iman Nagar,Iman Nagar,0.006012933
West,Jessore,Keshabpur,Panjia  ,404138,~*Lepakati,Lepakati,0.005980774
West,Jessore,Keshabpur,Panjia  ,404138,~*Madardanga,Madardanga,0.00526493
West,Jessore,Keshabpur,Panjia  ,404138,~*Mandardanga,Mandardanga,0.005814754
West,Jessore,Keshabpur,Panjia  ,404138,~*Monohar Nagar,Baghdanga,0.006581882
West,Jessore,Keshabpur,Panjia  ,404138,~*Monohar Nagar,Monohar Nagar,0.005424859
West,Jessore,Keshabpur,Panjia  ,404138,~*Panch Bankabarsi,Panch Bankabarsi,0.005111881
West,Jessore,Keshabpur,Panjia  ,404138,~*Panjia,Panjia,0.00531352
West,Jessore,Keshabpur,Panjia  ,404138,~*Rajnagar Bankabarsi,Rajnagar Bankabarsi,0.005744033
West,Jessore,Keshabpur,Panjia  ,404138,~*Sagar Dattakati,Sagar Dattakati,0.00627504
West,Jessore,Keshabpur,Panjia  ,404138,~*Sataiskati,Sataiskati,0.005288682
West,Jessore,Keshabpur,Sagardari  ,404138,~*Banshbaria,Banshbaria,0.005274505
West,Jessore,Keshabpur,Sagardari  ,404138,~*Barihati,Barihati,0.006019872
West,Jessore,Keshabpur,Sagardari  ,404138,~*Bishnupur,Bishnupur,0.005043581
West,Jessore,Keshabpur,Sagardari  ,404138,~*Chingra,Chingra,0.005395283
West,Jessore,Keshabpur,Sagardari  ,404138,~*Dharmapur,Dharmapur,0.005147122
West,Jessore,Keshabpur,Sagardari  ,404138,~*Fatehpur,Fatehpur,0.00737006
West,Jessore,Keshabpur,Sagardari  ,404138,~*Gobindapur,Gobindapur,0.006771604
West,Jessore,Keshabpur,Sagardari  ,404138,~*Gopsona,Gopsona,0.005264938
West,Jessore,Keshabpur,Sagardari  ,404138,~*Jhikra,Jhikra,0.005772688
West,Jessore,Keshabpur,Sagardari  ,404138,~*Kasta,Kasta,0.005649955
West,Jessore,Keshabpur,Sagardari  ,404138,~*Komar Pur,Komar Pur,0.005247638
West,Jessore,Keshabpur,Sagardari  ,404138,~*Meherpur,Meherpur,0.011046975
West,Jessore,Keshabpur,Sagardari  ,404138,~*Mirzapur,Mirzapur,0.00540909
West,Jessore,Keshabpur,Sagardari  ,404138,~*Raghurampur,Raghurampur,0.005332065
West,Jessore,Keshabpur,Sagardari  ,404138,~*Sagardari,Sagardari,0.005638518
West,Jessore,Keshabpur,Sagardari  ,404138,~*Sekhpura,Sekhpura,0.006736455
West,Jessore,Keshabpur,Sagardari  ,404138,~*Sreepur,Sreepur,0.005257812
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Arua,Arua,0.005218368
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Dahari,Dahari,0.005080389
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Giridharnagar,Giridharnagar,0.00554376
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Hariaghop,Hariaghop,0.005687636
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Kaemkhola,Kaemkhola,0.007051627
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Kakbandhal,Kakbandhal,0.006136089
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Kalagachhi,Kalagachhi,0.006394351
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Kalicharanpur,Kalicharanpur,0.006608179
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Kanaidanga,Kanaidanga,0.005205322
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Kismat Santala,Kismat Santala,0.005522738
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Krishnanagar,Krishnanagar,0.005168599
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Maynapur,Maynapur,0.005709272
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Narayanpur,Narayanpur,0.005303764
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Santala,Santala,0.005648952
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Sarutia,Sarutia,0.005404659
West,Jessore,Keshabpur,Sufalakati  ,404138,~*Sufalakati,Sufalakati,0.005891172
West,Jessore,Keshabpur,Trimohini  ,404138,~*Barandali,Barandali,0.005837197
West,Jessore,Keshabpur,Trimohini  ,404138,~*Begampur,Begampur,0.006012888
West,Jessore,Keshabpur,Trimohini  ,404138,~*Bhalukghar,Bhalukghar,0.005465938
West,Jessore,Keshabpur,Trimohini  ,404138,~*Chalita Baria,Chalita Baria,0.006069163
West,Jessore,Keshabpur,Trimohini  ,404138,~*Chandra,Chandra,0.00508158
West,Jessore,Keshabpur,Trimohini  ,404138,~*Dattanagar,Dattanagar,0.005361541
West,Jessore,Keshabpur,Trimohini  ,404138,~*Janpur,Janpur,0.005080881
West,Jessore,Keshabpur,Trimohini  ,404138,~*Kariakhali,Kariakhali,0.005113196
West,Jessore,Keshabpur,Trimohini  ,404138,~*Komar Pol,Komar Pol,0.005495286
West,Jessore,Keshabpur,Trimohini  ,404138,~*Mirza Nagar,Mirza Nagar,0.005352914
West,Jessore,Keshabpur,Trimohini  ,404138,~*Sahapur,Sahapur,0.005331488
West,Jessore,Keshabpur,Trimohini  ,404138,~*Sarappur,Sarappur,0.005838554
West,Jessore,Keshabpur,Trimohini  ,404138,~*Saraskati,Saraskati,0.005477518
West,Jessore,Keshabpur,Trimohini  ,404138,~*Satbaria,Satbaria,0.005147069
West,Jessore,Keshabpur,Trimohini  ,404138,~*Sreerampur,Sreerampur,0.005620352
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Banshbaria,Banshbaria,0.007514239
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Bhikutia,Brikutia,0.005741328
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Bhikutia,Balia Bhikotia,0.005451039
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Brahmottar Patingali,Brahmottar Patingali,0.005330322
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Chandpur Pakdia,Pakdia,0.006851129
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Chandpur Pakdia,Chandpur,0.006107294
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Dhopakhola,Dhopakhola,0.005944565
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Durgapur,Durgapur,0.006372108
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Khola Danga,Khola Danga,0.005505073
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Krishnabati,Krishnabati,0.00782072
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Malanchi,Malanchi,0.005127283
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Mandalganti,Mandalganti,0.005182284
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Media,Media,0.00573888
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Patingali,Patingali,0.005789651
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Raghurampur,Raghurampur,0.006189359
West,Jessore,Jessore Sadar,Arabpur  ,404147,~*Sujalpur,Sujalpur,0.005213881
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Baniagati,Baniagati,0.005730968
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Basundia,Basundia,0.005463569
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Gadgachhi,Gadgachhi,0.005084639
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Ghuni,Ghuni,0.00551327
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Jagannathpur,Jagannathpur,0.005363757
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Jangal Badhal,Jangal Badhal,0.005612503
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Joyenta,Joyenta,0.005578623
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Kholadanga,Kholadanga,0.005627571
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Padmabila,Padmabila,0.005399195
West,Jessore,Jessore Sadar,Basundia  ,404147,~*Shibanandapur,Shibanandapur,0.005585682
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Baniabahu,Baniabahu,0.006493435
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Bara Meghla,Bara Meghla,0.005985786
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Berbari,Berbari,0.005649779
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Bhaturia,Bhaturia,0.005805955
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Chanchra,Chanchra,0.005492124
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Chhota Meghla,Chhota Meghla,0.005250928
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Goaldaha,Goaldaha,0.00566397
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Kalyandaha,Kalyandaha,0.005522788
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Karicha,Karicha,0.007551965
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Maidia,Maidia,0.005333771
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Rudrapur,Rudrapur,0.005060775
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Rupdia,Rupdia,0.005824479
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Sarapol,Sarapol,0.005364511
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Tapaswidanga,Tapaswidanga,0.005583709
West,Jessore,Jessore Sadar,Chanchra  ,404147,~*Tentulia,Tentulia,0.005602707
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Abdulpur,Abdulpur,0.005324692
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Abdulpur,Pultadanga,0.005116498
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Asannagar,Asannagar,0.005118232
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Badiatola,Badiatola,0.006673743
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Baghdanga,Baghdanga,0.006574169
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Bhagalpur,Bhagalpur,0.005525892
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Chhatiantala,Chhatiantala,0.005231714
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Churamankathi,Churamankathi,0.005281594
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Dogachhia,Dogachhia,0.005223177
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Dogachhia,Islampur,0.005935304
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Gobila,Gobila,0.005655151
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Jagahati,Jagahati,0.006416634
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Jhaudia,Jhaudia,0.005954626
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Jhaudia,Naldanga,0.005350098
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Kamlapur,Kamlapur,0.007511473
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Kamlapur,Belearmath1,0.007071491
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Khitibdia                                                 1,Khitibdia,0.006478976
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Khitibdia                                                 2,Chhayiantala (Part),0.005339327
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Sajiali,Sajiali,0.00641924
West,Jessore,Jessore Sadar,Churamankati  ,404147,~*Sajiali,Shyamnagar,0.005421823
West,Jessore,Jessore Sadar,Diara  ,404147,~*Alamnagar,Alamnagar,0.005287964
West,Jessore,Jessore Sadar,Diara  ,404147,~*Araziamdabad,Araziamdabad,0.005582278
West,Jessore,Jessore Sadar,Diara  ,404147,~*Arijpur,Arijpur,0.005293309
West,Jessore,Jessore Sadar,Diara  ,404147,~*Baje Durgapur,Baje Durgapur,0.006166081
West,Jessore,Jessore Sadar,Diara  ,404147,~*Bukbharar Baor,Bukbharar Baor,0.005793104
West,Jessore,Jessore Sadar,Diara  ,404147,~*Chandutia,Chandutia,0.006204093
West,Jessore,Jessore Sadar,Diara  ,404147,~*Chandutia,Gobindapur,0.005369871
West,Jessore,Jessore Sadar,Diara  ,404147,~*Chhilimpur,Chhilimpur,0.005299293
West,Jessore,Jessore Sadar,Diara  ,404147,~*Datta Para,Datta Para,0.005956901
West,Jessore,Jessore Sadar,Diara  ,404147,~*Diara,Diara,0.005398309
West,Jessore,Jessore Sadar,Diara  ,404147,~*Dumdia,Dumdia,0.005703721
West,Jessore,Jessore Sadar,Diara  ,404147,~*Erenda,Erenda,0.006366603
West,Jessore,Jessore Sadar,Diara  ,404147,~*Faridpur,Faridpur,0.005540879
West,Jessore,Jessore Sadar,Diara  ,404147,~*Halsa,Halsa,0.005470539
West,Jessore,Jessore Sadar,Diara  ,404147,~*Ichhapur,Ichhapur,0.005500424
West,Jessore,Jessore Sadar,Diara  ,404147,~*Jola Amdabad,Jola Amdabad,0.005853935
West,Jessore,Jessore Sadar,Diara  ,404147,~*Mahadebpur,Mahadebpur,0.005564613
West,Jessore,Jessore Sadar,Diara  ,404147,~*Mathbari,Mathbari,0.005170799
West,Jessore,Jessore Sadar,Diara  ,404147,~*Narangali,Narangali,0.00545766
West,Jessore,Jessore Sadar,Diara  ,404147,~*Tegharia,Tegharia,0.005750812
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Baliadanga,Baliadanga,0.005115531
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Baolia,Baolia,0.005437258
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Bhayna,Bhayna,0.006165076
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Chand Para,Chand Para,0.007528345
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Dhanghata,Dhanghata,0.006068804
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Fatehpur,Daitala,0.005280093
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Fatehpur,Fatehpur,0.005360092
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Hamidpur,Hamidpur,0.00531573
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Jhumjhumpur,Jhumjhumpur,0.005648973
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Nalia,Nalia,0.005305365
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Rajapur Bagdanga,Rajapur,0.0065449
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Rajapur Bagdanga,Baghdanga,0.006385599
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Sitarampur,Sitarampur,0.005832982
West,Jessore,Jessore Sadar,Fathehpur  ,404147,~*Sultanpur,Sultanpur,0.006351259
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Baliaghat,Baliaghat,0.005489878
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Baliaghata,Baliaghata,0.005151067
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Baniali,Baniali,0.005311198
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Bara Haibatpur,Bara Haibatpur,0.006544789
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Bhagalpur,Bhagalpur,0.005428974
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Chhota Haibatpur,Chhota Haibatpur,0.00550967
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Dakshin Lalitadaha,Dakshin Lalitadaha,0.005304517
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Enayetpur,Enayetpur,0.005256884
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Haibatpur,Haibatpur,0.006357505
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Hapania,Hapania,0.005595133
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Joradaha,Joradaha,0.005128251
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Kadir Para,Kadir Para,0.005032699
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Kaudia,Kaudia,0.005508326
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Kismat Haibatpur,Kismat Haibatpur,0.007756832
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Laukhali,Laukhali,0.005318041
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Manikdihi,Manikdihi,0.005088628
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Mathurapur,Mathurapur,0.005338198
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Miralaukhali,Miralaukhali,0.005422627
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Muradghar,Muradghar,0.005255949
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Natua Para,Natua Para,0.006800633
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Nischintapur,Nischintapur,0.006564914
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Rahamatpur,Rahamatpur,0.006619973
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Rasulpur,Rasulpur,0.009426309
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Sahabazpur,Sahabazpur,0.007901989
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Samaspur,Samaspur,0.007226855
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Tirerhat,Tirerhat,0.007261905
West,Jessore,Jessore Sadar,Haibatpur  ,404147,~*Uttar Lalitadaha,Uttar Lalitadaha,0.00999833
West,Jessore,Jessore Sadar,Ichhali  ,404147,~*Dangabayra,Dangabayra,0.007042556
West,Jessore,Jessore Sadar,Ichhali  ,404147,~*Enayetpur,Enayetpur,0.006913105
